id_businessunit,id_linea,id_pedido,sku_solicitado,sku_solicitado_hash,nombre_sku_solicitado,sku_solicitado_cambio,sku_solicitado_cambio_hash,nombre_sku_solicitado_cambio
1,5698276,8911470000000000000,58,6660000000000000000,Coca - Cola,3003,4680000000000000000,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,2155213,8975180000000000000,1127,7320000000000000000,Fanta Fresa,3248,174000000000000000,"Fanta Fresa, Botella Pet 1.75 L, 4 Piezas"
1,9710746,8910140000000000000,996,3850000000000000000,Santa Clara Leche Deslactosada Semi,994,1020000000000000000,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 6 Piezas"
1,10966076,8882150000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,987169,9060200000000000000,994,1020000000000000000,Santa Clara Leche Entera,2788,6130000000000000000,"Santa Clara Leche Cappuccino, Tetra Pack 200 ml, 6 Piezas"
1,10064359,8889910000000000000,803,3940000000000000000,Del Valle Durazno,3631,7350000000000000000,"Del Valle Fizz Limón, Botella Pet 600 ml, 6 Piezas"
1,1548048,8910640000000000000,3633,6390000000000000000,Del Valle Fizz Naranja,3631,7350000000000000000,"Del Valle Fizz Limón, Botella Pet 600 ml, 6 Piezas"
1,15333497,9144530000000000000,406,279000000000000000,Coca - Cola,2392,4910000000000000000,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,19133912,8967360000000000000,1055,4370000000000000000,Sprite Lima Limón,1407,4360000000000000000,"Sprite Lima Limón, Botella Pet 400 ml, 12 Piezas"
1,4851609,8928500000000000000,3274,7350000000000000000,Coca - Cola,3601,70000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,10461183,9168710000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,3565625,9110860000000000000,234,1690000000000000000,Fresca Toronja,4036,6420000000000000000,"Fresca Fusión, Botella Pet 1.75 L, 4 Piezas"
1,9836148,8866280000000000000,1485,247000000000000000,Valle Frut Citrus Punch,2494,4140000000000000000,"Valle Frut Mango, Botella Pet 355 ml, 12 Piezas"
1,13114243,9215060000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,3492444,9068400000000000000,2924,4120000000000000000,Coca - Cola,973,5310000000000000000,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,8764236,8847990000000000000,308,6790000000000000000,Frutsi Frutas Rojas,532,4300000000000000000,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,9773704,8996840000000000000,799,8610000000000000000,Coca - Cola,2583,7070000000000000000,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,12237338,8895120000000000000,77,3170000000000000000,Coca - Cola,2783,3230000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,18632734,8934920000000000000,3986,5860000000000000000,Coca - Cola,13,2840000000000000000,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,14274278,9065780000000000000,2663,2840000000000000000,Coca - Cola Zero,4126,3360000000000000000,"Coca - Cola Zero, Botella Vidrio 235 ml, 6 Piezas"
1,2755549,9217580000000000000,2656,3350000000000000000,Coca - Cola Zero,125,6530000000000000000,"Coca - Cola, Botella Pet 710 ml, 4 Piezas"
1,16769005,8905170000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,6208998,9007240000000000000,600,8210000000000000000,Del Valle Mango,599,1970000000000000000,"Del Valle Guayaba, Lata 453 ml, 6 Piezas"
1,3333798,9046910000000000000,378,3790000000000000000,Del Valle Néctar Manzana,3204,2420000000000000000,"Del Valle Piña, Botella Pet 1.00 L, 6 Piezas"
1,14858726,8971270000000000000,653,8340000000000000000,Fuze Tea Durazno,733,942000000000000000,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,596369,9218710000000000000,3274,7350000000000000000,Coca - Cola,3601,70000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,7684126,8854730000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,4317771,9015710000000000000,234,1690000000000000000,Fresca Toronja,4036,6420000000000000000,"Fresca Fusión, Botella Pet 1.75 L, 4 Piezas"
1,23935412,9017900000000000000,20,3100000000000000000,Fanta Naranja,1697,3440000000000000000,"Fanta Uva, Botella Vidrio 355 ml, 24 Piezas"
1,2750291,9040200000000000000,104,8840000000000000000,Sidral Mundet Manzana,3515,808000000000000000,"Sidral Mundet Sangría Sin Azúcar, Botella Pet 600 ml, 6 Piezas"
1,1904903,8976000000000000000,3898,8130000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,21746884,9004340000000000000,3431,3120000000000000000,Coca - Cola,3598,4080000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,16632822,8959700000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,8234577,9085360000000000000,3136,1610000000000000000,Coca - Cola,3968,4520000000000000000,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,21523557,8847660000000000000,58,6660000000000000000,Coca - Cola,3003,4680000000000000000,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,10887426,9158260000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,12158422,9127920000000000000,6,7030000000000000000,Coca - Cola,580,1910000000000000000,"Coca - Cola Zero, Botella Pet 355 ml, 24 Piezas"
1,17790171,9162660000000000000,653,8340000000000000000,Fuze Tea Durazno,733,942000000000000000,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,2020780,8942200000000000000,239,4920000000000000000,Ciel Agua Purificada,3997,7880000000000000000,"Ciel 0% Azúcar Limón, Botella Pet 1.00 L, 6 Piezas"
1,9075326,9198620000000000000,498,7020000000000000000,Del Valle Mango,1850,5150000000000000000,"Del Valle Surtida, Tetra Pack 1.00 L, 4 Piezas"
1,8393011,8892550000000000000,501,331000000000000000,Del Valle Néctar Manzana,2777,2130000000000000000,"Del Valle Nutriforte Mango, Tetra Pack 200 ml, 4 Piezas"
1,18491472,9168420000000000000,1152,4010000000000000000,Topo Chico Agua Mineral,4153,9100000000000000000,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,18968580,9075890000000000000,1738,1720000000000000000,Sidral Mundet Manzana,3514,4240000000000000000,"Sidral Mundet Sangría Sin Azúcar, Botella Pet 600 ml, 12 Piezas"
1,7258488,8968890000000000000,47,6160000000000000000,Ciel Agua Purificada,2364,4090000000000000000,"Ciel Exprim Jamaica, Botella Pet 600 ml, 12 Piezas"
1,2689778,9129300000000000000,234,1690000000000000000,Fresca Toronja,4036,6420000000000000000,"Fresca Fusión, Botella Pet 1.75 L, 4 Piezas"
1,674855,8970660000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,2805760,8860180000000000000,1106,7690000000000000000,Coca - Cola,974,6120000000000000000,"Coca - Cola Life, Botella Pet 1.00 L, 12 Piezas"
1,13213799,8880280000000000000,3161,2840000000000000000,Monster Energy Original,2941,5320000000000000000,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
1,19976581,8927960000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,476114,9206700000000000000,375,8050000000000000000,Del Valle Mango,3253,7670000000000000000,"Del Valle Surtida, Botella Pet 1.00 L, 6 Piezas"
1,14865539,9050810000000000000,1152,4010000000000000000,Topo Chico Agua Mineral,4153,9100000000000000000,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,4715197,9015980000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,5835049,9005960000000000000,1485,247000000000000000,Valle Frut Citrus Punch,2494,4140000000000000000,"Valle Frut Mango, Botella Pet 355 ml, 12 Piezas"
1,12740,9064490000000000000,600,8210000000000000000,Del Valle Mango,599,1970000000000000000,"Del Valle Guayaba, Lata 453 ml, 6 Piezas"
1,11202552,9057100000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,8133303,9085250000000000000,1177,3420000000000000000,Topo Chico Agua Mineral,1353,3970000000000000000,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,21396938,9196540000000000000,406,279000000000000000,Coca - Cola,2392,4910000000000000000,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,16025078,8870470000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,18582763,9112980000000000000,11,7750000000000000000,Coca - Cola Light,253,5190000000000000000,"Coca - Cola, Botella Pet 400 ml, 24 Piezas"
1,7824641,8985050000000000000,443,2100000000000000000,Valle Frut Citrus Punch,782,8900000000000000000,"Valle Frut Citrus Punch, Botella Pet 500 ml, 12 Piezas"
1,1033615,8955950000000000000,827,6610000000000000000,Coca - Cola Light,2581,4600000000000000000,"Coca - Cola Zero, Botella Vidrio 355 ml Retornable, 24 Piezas"
1,13615171,8913230000000000000,3633,6390000000000000000,Del Valle Fizz Naranja,3631,7350000000000000000,"Del Valle Fizz Limón, Botella Pet 600 ml, 6 Piezas"
1,2358293,9219460000000000000,3737,3820000000000000000,Santa Clara Leche Vainilla,3734,546000000000000000,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,21878119,8930830000000000000,1828,1520000000000000000,Del Valle Reserva Arándano,1852,3020000000000000000,"Del Valle Naranja, Botella Pet 300 ml, 6 Piezas"
1,856397,9016930000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,12547849,8995740000000000000,500,4180000000000000000,Del Valle Manzana,386,8800000000000000000,"Del Valle Mango, Tetra Pack 200 ml, 4 Piezas"
1,5296200,9185490000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,11145359,9222760000000000000,2290,8570000000000000000,Pulpy,2817,4550000000000000000,"Pulpy, Paquete Surtido Botella Pet 400 ml, 6 Piezas"
1,11944711,9126700000000000000,1994,8810000000000000000,Fuze Tea Mango Manzanilla,3487,7370000000000000000,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,22743590,9145790000000000000,38,7930000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,13184423,8946280000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,13008533,8919660000000000000,653,8340000000000000000,Fuze Tea Durazno,733,942000000000000000,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,10568796,9087570000000000000,2574,1890000000000000000,Coca - Cola Zero,3601,70000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,6592854,8865140000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,17769973,9096770000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,13405487,9144640000000000000,1482,4510000000000000000,Sprite Lima Limón,3802,8620000000000000000,"Sprite Sin Azúcar Lima Limón, Botella Pet 2.50 L, 8 Piezas"
1,21105750,9112500000000000000,376,6630000000000000000,Del Valle Durazno,2947,6560000000000000000,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,11797231,8884090000000000000,1760,3120000000000000000,Coca - Cola,2860,1110000000000000000,"Coca - Cola Zero, Lata 473 ml, 24 Piezas"
1,7973427,9200530000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,20145797,9036890000000000000,802,8360000000000000000,Coca - Cola Light,176,9090000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,23581374,9198720000000000000,309,636000000000000000,Frutsi Uva,531,8240000000000000000,"Frutsi Manzana, Botella Pet 260 ml, 6 Piezas"
1,12246822,9106690000000000000,375,8050000000000000000,Del Valle Mango,3253,7670000000000000000,"Del Valle Surtida, Botella Pet 1.00 L, 6 Piezas"
1,19666721,9074550000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,5574999,9060640000000000000,1485,247000000000000000,Valle Frut Citrus Punch,2494,4140000000000000000,"Valle Frut Mango, Botella Pet 355 ml, 12 Piezas"
1,18493592,8836140000000000000,2718,7810000000000000000,Ades Soya Light Natural,3492,6560000000000000000,"Ades Almendra Sin Azúcar, Tetra Pack 946 ml, 3 Piezas"
1,17953564,8845610000000000000,58,6660000000000000000,Coca - Cola,3003,4680000000000000000,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,22623283,9080360000000000000,2290,8570000000000000000,Pulpy,2817,4550000000000000000,"Pulpy, Paquete Surtido Botella Pet 400 ml, 6 Piezas"
1,15691455,8980600000000000000,1691,7220000000000000000,Sidral Mundet Manzana,1707,1440000000000000000,"Sidral Mundet Manzana, Botella Pet 2.50 L, 4 Piezas"
1,16155394,9121540000000000000,308,6790000000000000000,Frutsi Frutas Rojas,532,4300000000000000000,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,3201884,8969370000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,3219099,8934740000000000000,653,8340000000000000000,Fuze Tea Durazno,733,942000000000000000,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,12825715,9174220000000000000,406,279000000000000000,Coca - Cola,2392,4910000000000000000,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,13880019,8992950000000000000,1057,464000000000000000,Fresca Toronja,3284,7410000000000000000,"Fresca Sin Azúcar Toronja, Botella Pet 1.50 L Retornable, 12 Piezas"
1,13316769,9051880000000000000,1152,4010000000000000000,Topo Chico Agua Mineral,4153,9100000000000000000,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,11955447,9215740000000000000,419,5350000000000000000,Del Valle Mango,1025,2540000000000000000,"Del Valle Mandarina, Botella Vidrio 413 ml, 6 Piezas"
1,935853,9219440000000000000,59,8100000000000000000,Coca - Cola,2490,3870000000000000000,"Coca - Cola, Lata 235 ml, 24 Piezas"
1,3507649,9120190000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,7474230,9142700000000000000,3968,4520000000000000000,Coca Cola Cherry,1509,7740000000000000000,"Coca - Cola Light, Botella Pet 400 ml, 12 Piezas"
1,11472940,9063440000000000000,3898,8130000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,1712522,8856510000000000000,545,177000000000000000,Sprite Lima Limón,1954,7950000000000000000,"Sprite Lima Limón, Botella Pet 2.00 L, 6 Piezas"
1,7804043,9216700000000000000,2873,6540000000000000000,Del Valle Durazno,379,2840000000000000000,"Del Valle Mango, Botella Vidrio 250 ml, 6 Piezas"
1,6303235,8885520000000000000,2676,3660000000000000000,Familia Coca - Cola,1000,5060000000000000000,"Familia Coca - Cola, Paquete Surtido Botella Pet 3.00 L, 2 Piezas"
1,7009398,9200740000000000000,799,8610000000000000000,Coca - Cola,2583,7070000000000000000,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,3921563,9201330000000000000,1482,4510000000000000000,Sprite Lima Limón,3802,8620000000000000000,"Sprite Sin Azúcar Lima Limón, Botella Pet 2.50 L, 8 Piezas"
1,7942254,8958430000000000000,996,3850000000000000000,Santa Clara Leche Deslactosada Semi,994,1020000000000000000,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 6 Piezas"
1,10748418,9170610000000000000,653,8340000000000000000,Fuze Tea Durazno,733,942000000000000000,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,9150918,9150080000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,170550,9140440000000000000,3385,2520000000000000000,Coca - Cola Zero,802,8360000000000000000,"Coca - Cola Light, Botella Pet 600 ml, 12 Piezas"
1,8311533,8966950000000000000,1307,8870000000000000000,Familia Coca - Cola,1664,5020000000000000000,"Familia Coca - Cola, Paquete Surtido Botella Pet 500 ml, 12 Piezas"
1,6700173,9207180000000000000,375,8050000000000000000,Del Valle Mango,3253,7670000000000000000,"Del Valle Surtida, Botella Pet 1.00 L, 6 Piezas"
1,15716327,9018390000000000000,205,6130000000000000000,Sprite Lima Limón,144,5080000000000000000,"Sprite Lima Limón, Botella Pet 2.50 L, 8 Piezas"
1,2961236,9047680000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,11866401,9066800000000000000,3161,2840000000000000000,Monster Energy Original,2941,5320000000000000000,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
1,6616746,8864470000000000000,1215,4410000000000000000,Joya Piña,1719,2750000000000000000,"Joya Toronja, Botella Pet 1.50 L Retornable, 12 Piezas"
1,10733838,9161560000000000000,3157,3940000000000000000,Santa Clara Leche Deslactosada Semi,1003,6290000000000000000,"Santa Clara Leche Cappuccino, Tetra Pack 200 ml, 3 Piezas"
1,21470704,9127840000000000000,1529,7690000000000000000,Powerade Uva,3670,733000000000000000,"Powerade Mango, Botella Pet 1.00 L, 6 Piezas"
1,8465429,8899030000000000000,2874,4290000000000000000,Del Valle Mango,380,389000000000000000,"Del Valle Durazno, Botella Vidrio 250 ml, 6 Piezas"
1,11371547,9097750000000000000,601,2340000000000000000,Del Valle Durazno,3990,8180000000000000000,"Del Valle Mango, Lata Sleek 340 ml, 6 Piezas"
1,18142338,9180790000000000000,552,4430000000000000000,Coca - Cola Light,1170,7310000000000000000,"Coca - Cola, Botella Pet 3.00 L, 6 Piezas"
1,2661637,9141210000000000000,38,7930000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,10705543,8961770000000000000,1317,5960000000000000000,Topo Chico Agua Mineral,1178,3430000000000000000,"Topo Chico Agua Mineral, Botella Pet 1.50 L, 12 Piezas"
1,20661293,9109860000000000000,509,9110000000000000000,Sprite Lima Limón,4108,7630000000000000000,"Sprite Lima Limón, Botella Pet 2.50 L, 8 Piezas"
1,9156771,9121570000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,10011977,9104460000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,14734513,9031270000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,4946042,8922690000000000000,375,8050000000000000000,Del Valle Mango,3253,7670000000000000000,"Del Valle Surtida, Botella Pet 1.00 L, 6 Piezas"
1,14744857,9185570000000000000,552,4430000000000000000,Coca - Cola Light,1170,7310000000000000000,"Coca - Cola, Botella Pet 3.00 L, 6 Piezas"
1,20116723,9177930000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,1509091,9001780000000000000,1018,3450000000000000000,Fuze Tea Frutos Rojos,653,8340000000000000000,"Fuze Tea Durazno, Botella Pet 600 ml, 6 Piezas"
1,3685528,8959540000000000000,3271,8680000000000000000,Ciel Agua Purificada,114,6080000000000000000,"Ciel Saborizada Limón, Botella Pet 600 ml, 12 Piezas"
1,17734642,9193590000000000000,309,636000000000000000,Frutsi Uva,531,8240000000000000000,"Frutsi Manzana, Botella Pet 260 ml, 6 Piezas"
1,6395156,8934010000000000000,405,6520000000000000000,Powerade Uva,636,744000000000000000,"Powerade Jugo Lima Limón, Botella Pet 500 ml, 6 Piezas"
1,18716425,9170720000000000000,1821,91500000000000000,Del Valle Mango,1694,298000000000000000,"Del Valle Néctar Manzana, Tetra Pack 250 ml, 12 Piezas"
1,15399878,9165750000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,11714002,9058420000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,1901320,8871450000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,23723873,9151440000000000000,544,338000000000000000,Fanta Naranja,3080,8960000000000000000,"Fanta Piña, Botella Pet 600 ml, 6 Piezas"
1,10776209,9121530000000000000,406,279000000000000000,Coca - Cola,2392,4910000000000000000,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,12047248,9209710000000000000,547,5910000000000000000,Fresca Toronja,1071,1430000000000000000,"Fresca Toronja, Botella Pet 2.50 L, 6 Piezas"
1,6462356,8886080000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,13094909,9184820000000000000,404,4740000000000000000,Valle Frut Citrus Punch,3668,2120000000000000000,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,22820785,9185590000000000000,2577,2370000000000000000,Coca - Cola Zero,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,16689002,8843830000000000000,77,3170000000000000000,Coca - Cola,2783,3230000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,15624578,8874090000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,3726777,9103130000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,18631066,9205330000000000000,3898,8130000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,7851474,9159640000000000000,4077,5610000000000000000,Joya Manzana,3262,2330000000000000000,"Joya Manzana - Durazno, Botella Pet 2.50 L, 4 Piezas"
1,18487599,9200490000000000000,3431,3120000000000000000,Coca - Cola,3598,4080000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,8076555,8946580000000000000,142,464000000000000000,Ciel Agua Purificada,165,4010000000000000000,"Ciel Saborizada Toronja, Botella Pet 600 ml, 24 Piezas"
1,23463652,9098360000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,23386129,9109860000000000000,39,275000000000000000,Coca - Cola Light,1076,4660000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,5085508,8900750000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,10597046,9046790000000000000,499,4800000000000000000,Del Valle Durazno,389,329000000000000000,"Del Valle Néctar Manzana, Tetra Pack 200 ml, 4 Piezas"
1,11702863,8859010000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,19182272,9202280000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,2818835,8960310000000000000,463,6080000000000000000,Powerade Frutas Rojas,2908,2900000000000000000,"Powerade Coco, Botella Pet 600 ml, 6 Piezas"
1,13070698,9198090000000000000,818,2030000000000000000,Sprite Lima Limón,3140,3130000000000000000,"Sprite Lima Limón, Botella Pet 1.50 L Retornable, 12 Piezas"
1,459698,9013560000000000000,3431,3120000000000000000,Coca - Cola,3598,4080000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,2617467,9154650000000000000,799,8610000000000000000,Coca - Cola,2583,7070000000000000000,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,20392507,9223130000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,13939447,8865600000000000000,653,8340000000000000000,Fuze Tea Durazno,733,942000000000000000,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,5645581,9013380000000000000,784,2460000000000000000,Valle Frut Citrus Punch,738,471000000000000000,"Valle Frut Limón, Botella Pet 600 ml, 12 Piezas"
1,17113062,9145750000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,11587604,9142030000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,14429220,9167400000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,4524178,8970340000000000000,110,7510000000000000000,Sidral Mundet Manzana,3593,6800000000000000000,"Sidral Mundet Manzana, Botella Pet 2.00 L Retornable, 8 Piezas"
1,18696706,9143400000000000000,2924,4120000000000000000,Coca - Cola,973,5310000000000000000,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,17423667,9167030000000000000,3136,1610000000000000000,Coca - Cola,3968,4520000000000000000,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,20323087,9038600000000000000,2574,1890000000000000000,Coca - Cola Zero,3601,70000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,7319883,9176490000000000000,1407,4360000000000000000,Sprite Lima Limón,3111,1950000000000000000,"Sprite Sin Azúcar Lima Limón, Botella Pet 600 ml, 12 Piezas"
1,9852559,8855910000000000000,3055,8250000000000000000,Del Valle Néctar Manzana,2824,8130000000000000000,"Del Valle Reserva Granada, Botella Pet 237 ml, 6 Piezas"
1,13829657,9024120000000000000,376,6630000000000000000,Del Valle Durazno,2947,6560000000000000000,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,306197,8901390000000000000,3351,3870000000000000000,Coca - Cola Zero,2576,838000000000000000,"Coca - Cola Zero, Botella Pet 1.50 L, 8 Piezas"
1,10156835,9046870000000000000,2577,2370000000000000000,Coca - Cola Zero,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
